,page_id,lang,len,quantile,title,url,templating,index_box,heading,posts,unique_authors,depth,archive,exchanges,notes
288324,528285,no,49,0.91,Miley Cyrus,https://no.wikipedia.org/wiki/Miley Cyrus,,,,,,,,,
335446,616904,no,49,0.91,Sigurd Lydersen/Midlertidig artikkel,https://no.wikipedia.org/wiki/Sigurd Lydersen/Midlertidig artikkel,,,,,,,,,
354120,657559,no,49,0.91,Askepott-effekten,https://no.wikipedia.org/wiki/Askepott-effekten,,,,,,,,,
417900,810316,no,49,0.91,Asbjørn Sunde,https://no.wikipedia.org/wiki/Asbjørn Sunde,,,,,,,,,
597128,1290446,no,49,0.91,Stepan Bandera,https://no.wikipedia.org/wiki/Stepan Bandera,,,,,,,,,
5346,9108,no,50,0.92,Storbritannia,https://no.wikipedia.org/wiki/Storbritannia,,,,,,,,,
38527,61317,no,50,0.92,Hålogaland,https://no.wikipedia.org/wiki/Hålogaland,,,,,,,,,
60258,97667,no,50,0.92,Antisemittisme,https://no.wikipedia.org/wiki/Antisemittisme,,,,,,,,,
65419,106632,no,50,0.92,Nepal,https://no.wikipedia.org/wiki/Nepal,,,,,,,,,
65832,107230,no,50,0.92,Pluto,https://no.wikipedia.org/wiki/Pluto,,,,,,,,,
70168,114818,no,50,0.92,Vin,https://no.wikipedia.org/wiki/Vin,,,,,,,,,
102557,177721,no,50,0.92,Steinerskoler,https://no.wikipedia.org/wiki/Steinerskoler,,,,,,,,,
102954,178408,no,50,0.92,Karl III Johan,https://no.wikipedia.org/wiki/Karl III Johan,,,,,,,,,
239194,440131,no,50,0.92,K-Soft,https://no.wikipedia.org/wiki/K-Soft,,,,,,,,,
477751,966592,no,50,0.92,Svein Heglund,https://no.wikipedia.org/wiki/Svein Heglund,,,,,,,,,
572192,1227241,no,51,0.92,Tippeligaen 2014,https://no.wikipedia.org/wiki/Tippeligaen 2014,,,,,,,,,
67164,109279,no,51,0.92,Kurdistan,https://no.wikipedia.org/wiki/Kurdistan,,,,,,,,,
469757,941157,no,51,0.92,Massedrapene på Utøya,https://no.wikipedia.org/wiki/Massedrapene på Utøya,,,,,,,,,
402011,775758,no,51,0.92,Liste over kriger Vietnam har deltatt i (etter 1940),https://no.wikipedia.org/wiki/Liste over kriger Vietnam har deltatt i (etter 1940),,,,,,,,,
29564,47064,no,51,0.92,Forsvarets spesialkommando,https://no.wikipedia.org/wiki/Forsvarets spesialkommando,,,,,,,,,
371569,695151,no,51,0.92,Innovasjon Norge,https://no.wikipedia.org/wiki/Innovasjon Norge,,,,,,,,,
48435,78278,no,51,0.92,Tamkatt,https://no.wikipedia.org/wiki/Tamkatt,,,,,,,,,
