lang,page_id,page_title,subheading_title,user_text,indentation_depth,subheading_line
pl,194.0,Amfetamina,Uzale\u017cnienie fizyczne ,Micha\u0142 Sobkowski,1.0,1.0
pl,194.0,Amfetamina,Uzale\u017cnienie fizyczne ,Micha\u0142 Sobkowski,1.0,2.0
pl,194.0,Amfetamina,ujednoznacznienie izomerów S(+)-D i R(-)-L ,Danielchemik,0.0,1.0
pl,194.0,Amfetamina,Nazwa systematyczna ,Micha\u0142 Sobkowski,1.0,1.0
pl,194.0,Amfetamina,Do poprawy ,Danielchemik,0.0,1.0
pl,208.0,Aglomeracja miejska,Top_Subtitle,Taw,0.0,1.0
pl,208.0,Aglomeracja miejska,Top_Subtitle,Kot,0.0,2.0
pl,208.0,Aglomeracja miejska,Top_Subtitle,Taw,0.0,3.0
pl,208.0,Aglomeracja miejska,Top_Subtitle,Shaqspeare,0.0,4.0
pl,208.0,Aglomeracja miejska,Top_Subtitle,Olaf,0.0,5.0
pl,208.0,Aglomeracja miejska,Chyba liczby ludno\u015bci polskich aglomeracji s\u0105 przesadzone. ,Mzopw,0.0,1.0
pl,208.0,Aglomeracja miejska,Chyba liczby ludno\u015bci polskich aglomeracji s\u0105 przesadzone. ,Radomil,0.0,2.0
pl,208.0,Aglomeracja miejska,Odno\u015bniki ,YeSioTR,0.0,1.0
pl,208.0,Aglomeracja miejska,Odno\u015bniki ,Shaqspeare,1.0,2.0
pl,208.0,Aglomeracja miejska,Odno\u015bniki ,YeSioTR,2.0,3.0
pl,208.0,Aglomeracja miejska,Odno\u015bniki ,Shaqspeare,3.0,4.0
pl,208.0,Aglomeracja miejska,Odno\u015bniki ,YeSioTR,4.0,5.0
pl,208.0,Aglomeracja miejska,Odno\u015bniki ,LUCPOL,1.0,6.0
pl,208.0,Aglomeracja miejska,ek ,Jotempe,0.0,1.0
pl,483.0,Biochemia,Top_Subtitle,polimerek,0.0,1.0
pl,483.0,Biochemia,Top_Subtitle,Taw,0.0,2.0
pl,483.0,Biochemia,Top_Subtitle,polimerek,0.0,3.0
pl,509.0,Budda,Top_Subtitle,Taw,0.0,1.0
pl,509.0,Budda,Top_Subtitle,Zbihniew,1.0,2.0
pl,509.0,Budda,Kszitigarbha - bóstwo potępieńców; stara się wyrwać z piekieł ludzi na zawsze potępionych ,None,0.0,1.0
pl,629.0,Beryl (pierwiastek),Top_Subtitle,Matusz,0.0,1.0
pl,629.0,Beryl (pierwiastek),Top_Subtitle,Polimerek,0.0,2.0
pl,629.0,Beryl (pierwiastek),Top_Subtitle,Taw,0.0,3.0
pl,629.0,Beryl (pierwiastek),W\u0105tpliwe informacje przeniesione z has\u0142a ,None,0.0,1.0
pl,671.0,Bia\u0142ka,Top_Subtitle,Andrzej19,0.0,1.0
pl,671.0,Bia\u0142ka,peptyd=bia\u0142ko?! ,None,0.0,1.0
pl,671.0,Bia\u0142ka,Zmiany w strukturach bialek ,Karol007,1.0,1.0
pl,671.0,Bia\u0142ka,Trawienie bia\u0142ek ,Kpjas,0.0,1.0
pl,671.0,Bia\u0142ka,Usuni\u0119te ,Marek M,0.0,1.0
pl,671.0,Bia\u0142ka,Synteza bia\u0142ek  ,Micha\u0142 Sobkowski,1.0,1.0
pl,671.0,Bia\u0142ka,Synteza bia\u0142ek  II  ,None,0.0,1.0
pl,701.0,Bigbit,Top_Subtitle,Beno,0.0,1.0
pl,701.0,Bigbit,Top_Subtitle,Kpjas,1.0,2.0
pl,701.0,Bigbit,Top_Subtitle,Kazik,0.0,3.0
pl,701.0,Bigbit,Top_Subtitle,Squeal,0.0,4.0
pl,701.0,Bigbit,Top_Subtitle,Zureks,0.0,5.0
pl,701.0,Bigbit,Top_Subtitle,Roo72,1.0,6.0
pl,739.0,Bakterie,Top_Subtitle,Borkowsk,0.0,1.0
pl,739.0,Bakterie,Top_Subtitle,Borkowsk,0.0,2.0
pl,739.0,Bakterie,Top_Subtitle,polimerek,0.0,3.0
pl,739.0,Bakterie,E coli chorobotwórcza? ,Nasz,0.0,1.0
pl,739.0,Bakterie,E coli chorobotwórcza? ,Anzelm,0.0,2.0
pl,739.0,Bakterie,E coli chorobotwórcza? ,The boss,0.0,3.0
pl,739.0,Bakterie,Ostro\u017cniej z systematyk\u0105 ,None,0.0,1.0
pl,739.0,Bakterie,rz\u0119ska czy wi\u0107? ,Wyglif,1.0,1.0
pl,739.0,Bakterie,Pochodzenie nazwy ,Bansp,0.0,1.0
pl,739.0,Bakterie,[[Szablon:Bakterie]] ,Wyglif,0.0,1.0
pl,739.0,Bakterie,Zwierz\u0119ta czy ro\u015bliny? ,Pisum,1.0,1.0
